mc,mc_ath,liq_sol,age_minutes,snipers_present,abnormal_vol,total_snipers_count,high_holder_warning,dev_sol,dev_ror,shrimp,fish,whale,fresh,target
81300.0,157200.0,76.0,10,0,0,0,0,0.0,0.0,12,6,1,0,0
117300.0,336800.0,91.0,39,0,1,0,0,7.0,0.0,3,7,2,7,0
57700.0,89300.0,64.0,10,1,0,59,0,13.0,0.0,2,16,1,0,0
94800.0,222500.0,83.0,7,1,0,75,0,85.0,0.0,0,13,6,0,0
91500.0,136300.0,80.0,4,0,0,0,0,0.0,0.0,10,8,0,1,0
98800.0,162100.0,84.0,3,0,0,0,0,0.0,0.0,7,10,2,0,0
82100.0,1200000.0,86.0,60,0,0,0,0,4.0,0.0,13,4,2,0,1
45400.0,104800.0,57.0,10,1,0,21,1,0.0,1.0,11,3,0,5,1
112000.0,178300.0,92.0,7,0,0,0,0,4.0,0.0,7,11,1,0,0
10200.0,10200.0,,6,0,0,0,0,16.0,0.0,6,11,0,1,0
135100.0,288100.0,98.0,27,0,0,0,0,33.0,2.0,10,3,0,6,0
56700.0,164800.0,65.0,120,1,0,13,0,131.0,0.0,6,10,3,0,0
137000.0,632500.0,103.0,5,0,1,0,0,6.0,3.0,8,7,2,2,0
46100.0,223800.0,58.0,11,0,0,0,0,0.0,3.0,7,11,1,0,0
68100.0,303600.0,72.0,11,1,0,31,1,0.0,5.0,4,13,3,0,1
109800.0,203800.0,91.0,7,0,0,0,0,20.0,0.0,8,10,1,0,1
78700.0,112700.0,75.0,10,0,0,12,0,1.0,0.0,6,11,2,0,1
61500.0,128100.0,66.0,13,0,0,0,0,7.0,0.0,11,6,1,1,0
51600.0,2100000.0,68.0,12,0,1,0,0,1.0,0.0,3,13,3,0,0
49900.0,103100.0,60.0,28,0,0,0,0,0.0,0.0,17,2,0,0,1
19400.0,308600.0,39.0,53,0,1,0,0,0.0,0.0,7,10,2,0,0
54800.0,174700.0,62.0,11,0,0,0,0,0.0,3.0,12,5,2,0,0
46200.0,411800.0,59.0,60,0,0,0,0,65.0,0.0,8,9,1,1,0
73100.0,162000.0,73.0,24,1,0,44,1,1.0,2.0,2,16,1,0,0
106700.0,428400.0,89.0,8,0,0,0,0,0.0,0.0,4,8,2,6,0
97200.0,353200.0,85.0,14,0,1,0,0,1.0,0.0,6,9,4,0,1
49100.0,153700.0,61.0,10,0,1,0,0,15.0,0.0,9,9,1,0,0
129300.0,523600.0,97.0,120,0,0,0,0,0.0,1.0,8,11,0,0,1
50500.0,401900.0,62.0,19,0,1,6,0,0.0,0.0,8,6,5,0,0
95500.0,138200.0,83.0,5,1,0,42,0,1.0,3.0,4,15,0,0,1
52200.0,114100.0,61.0,180,0,0,0,0,0.0,0.0,6,11,1,0,1
113400.0,1300000.0,92.0,9,1,0,21,0,5.0,0.0,1,12,6,0,0
43600.0,127000.0,56.0,11,0,0,0,1,2.0,5.0,5,10,4,0,0
112200.0,214000.0,90.0,7,0,0,0,1,1.0,0.0,7,7,4,1,0
98400.0,251700.0,85.0,7,0,0,0,0,0.0,0.0,11,7,1,0,0
127300.0,369700.0,98.0,10,1,0,43,0,6.0,0.0,4,15,0,0,1
53800.0,168500.0,62.0,3,0,0,0,0,0.0,0.0,9,10,0,0,0
55000.0,624000.0,66.0,13,0,1,0,0,0.0,2.0,5,13,1,0,0
44900.0,133700.0,57.0,13,0,0,0,1,6.0,0.0,6,11,2,0,1
46200.0,94900.0,57.0,39,0,0,0,0,1.0,0.0,12,4,0,3,0
101300.0,239800.0,87.0,10,1,0,21,0,0.0,0.0,3,11,4,1,0
54500.0,187400.0,63.0,11,0,0,0,1,0.0,3.0,6,10,3,0,1
53100.0,94000.0,62.0,26,0,0,0,0,0.0,0.0,7,6,5,1,0
70800.0,420900.0,78.0,60,0,0,0,0,3.0,0.0,7,9,2,1,1
47300.0,88600.0,75.0,60,0,0,0,0,0.0,0.0,6,9,4,0,1
103000.0,137300.0,86.0,3,0,0,0,0,3.0,0.0,9,9,1,0,1
110300.0,276600.0,89.0,3,0,0,0,0,0.0,1.0,4,14,2,0,1
108500.0,332600.0,88.0,2,0,0,0,0,3.0,0.0,9,9,1,0,0
116900.0,221700.0,91.0,2,1,0,32,0,8.0,0.0,3,14,2,0,1
91400.0,175400.0,81.0,6,0,0,0,0,0.0,0.0,4,14,1,0,0
13800.0,13800.0,,4,0,0,0,0,0.0,0.0,7,5,2,5,0
88100.0,502500.0,91.0,23,0,1,0,0,7.0,0.0,3,16,0,0,0
52700.0,206100.0,61.0,240,0,0,0,0,1.0,2.0,15,4,0,0,0
118900.0,426100.0,96.0,19,1,0,19,0,0.0,0.0,10,4,4,1,0
113400.0,196600.0,90.0,4,0,0,0,0,0.0,1.0,9,8,1,1,1
57800.0,221400.0,64.0,8,0,0,0,0,87.0,0.0,10,5,4,1,0
154600.0,334600.0,108.0,180,0,0,0,1,16.0,0.0,13,5,1,0,0
74500.0,129100.0,73.0,11,0,0,0,0,1.0,0.0,3,11,4,1,0
100900.0,132000.0,85.0,3,0,0,0,0,2.0,0.0,5,11,3,0,0
108600.0,694400.0,94.0,9,0,1,9,0,4.0,0.0,2,9,8,0,0
88000.0,116300.0,79.0,6,0,0,0,0,0.0,0.0,13,3,1,2,1
96900.0,368700.0,83.0,3,0,0,0,0,2.0,0.0,11,8,0,0,1
95400.0,185000.0,84.0,4,0,0,0,0,22.0,0.0,7,7,3,3,0
90000.0,615400.0,87.0,16,1,0,20,0,21.0,0.0,6,10,3,0,1
104700.0,184700.0,87.0,5,0,0,0,0,0.0,3.0,5,11,0,3,1
27100.0,41300.0,,3,0,0,0,0,0.0,0.0,9,7,1,2,1
125400.0,423200.0,96.0,3,0,0,20,0,0.0,0.0,4,14,1,1,1
108000.0,182900.0,88.0,7,0,0,0,0,0.0,4.0,4,12,2,1,1
132400.0,172700.0,98.0,4,0,0,0,0,4.0,0.0,6,9,3,1,1
82200.0,222000.0,77.0,11,0,0,0,0,0.0,0.0,11,6,2,0,0
88300.0,216700.0,81.0,25,0,0,0,0,228.0,0.0,13,2,2,2,1
81700.0,115000.0,77.0,5,0,0,9,0,0.0,0.0,10,4,4,1,1
49300.0,160600.0,60.0,11,0,0,9,0,0.0,0.0,6,11,2,0,0
14700.0,21700.0,,8,0,0,0,0,15.0,0.0,11,7,1,0,0
75200.0,136900.0,74.0,4,0,0,0,0,0.0,0.0,10,7,2,0,0
75500.0,89100.0,74.0,11,0,0,0,0,0.0,1.0,14,5,0,0,1
25000.0,873500.0,44.0,17,0,1,0,0,1.0,0.0,10,5,3,1,0
129400.0,272600.0,97.0,3,0,0,17,0,1.0,0.0,6,11,3,0,1
17000.0,22600.0,,3,0,0,0,0,0.0,0.0,6,8,1,4,0
131200.0,881300.0,99.0,60,0,0,0,0,0.0,5.0,6,9,1,4,0
106600.0,339300.0,89.0,4,1,0,20,0,1.0,0.0,4,11,4,0,1
88900.0,182000.0,80.0,8,0,0,0,0,191.0,2.0,7,9,2,1,1
149700.0,445600.0,105.0,19,0,1,0,0,2.0,2.0,6,11,2,0,0
99400.0,346800.0,86.0,3,1,0,15,0,226.0,0.0,3,11,5,0,0
79100.0,102400.0,76.0,5,0,0,0,0,0.0,0.0,10,7,2,0,1
62300.0,507000.0,69.0,17,0,0,0,0,0.0,0.0,16,1,0,2,0
133000.0,242100.0,100.0,18,0,0,0,0,373.0,0.0,13,4,2,0,0
45700.0,86900.0,58.0,14,0,0,0,0,0.0,3.0,10,7,1,0,0
115800.0,153900.0,92.0,4,0,0,0,0,2.0,0.0,10,8,1,0,1
14900.0,19800.0,,3,1,0,14,0,1.0,0.0,5,12,1,1,0
110900.0,146800.0,90.0,12,0,0,0,0,0.0,0.0,8,2,2,7,0
91900.0,105800.0,82.0,6,0,0,0,0,3.0,0.0,6,12,0,1,1
61200.0,102300.0,67.0,11,0,0,0,0,0.0,1.0,8,7,4,0,1
56700.0,131800.0,64.0,11,0,0,0,0,1.0,1.0,4,15,0,0,1
14400.0,14700.0,,5,0,0,0,0,0.0,0.0,6,8,1,4,0
104400.0,608800.0,92.0,42,1,0,22,0,236.0,0.0,3,13,3,0,0
155200.0,199100.0,106.0,10,0,0,0,0,172.0,0.0,8,10,1,0,1
110300.0,132000.0,44.0,60,0,0,0,0,0.0,0.0,7,9,1,3,0
94700.0,249400.0,84.0,6,0,0,0,0,1.0,0.0,7,11,1,0,0
195600.0,1200000.0,127.0,10080,0,0,9,0,0.0,0.0,8,7,3,1,0
124300.0,129300.0,95.0,2,0,0,0,1,0.0,0.0,7,8,4,0,0
149100.0,257100.0,112.0,12,0,0,0,0,0.0,0.0,9,10,1,0,0
57500.0,388400.0,63.0,26,0,0,0,0,2.0,0.0,7,13,0,0,0
111100.0,167900.0,90.0,4,0,0,0,0,0.0,1.0,9,9,2,0,0
160200.0,258100.0,108.0,3,0,0,0,0,9.0,0.0,8,10,1,0,1
101400.0,280100.0,86.0,3,0,0,0,0,8.0,0.0,10,6,2,1,1
135300.0,183500.0,99.0,3,0,0,0,0,16.0,0.0,7,11,0,1,0
18900.0,28400.0,,120,0,0,0,0,29.0,0.0,6,10,2,1,1
76400.0,122500.0,75.0,3,0,0,0,0,3.0,0.0,7,12,0,0,0
118700.0,337500.0,94.0,5,0,0,0,0,1.0,0.0,2,15,2,1,0
117900.0,137300.0,92.0,4,0,0,0,0,5.0,0.0,8,9,2,0,1
138900.0,38400000.0,109.0,1200,0,0,0,0,20.0,0.0,4,2,0,13,0
24700.0,56900.0,20.0,6,0,0,0,0,8.0,2.0,6,11,1,2,0
12300.0,12300.0,,4,0,0,0,0,0.0,0.0,3,12,2,2,0
96700.0,180600.0,85.0,3,0,0,0,0,7.0,0.0,7,10,2,0,0
53700.0,128400.0,63.0,11,0,0,0,0,12.0,4.0,7,9,2,1,1
104500.0,176700.0,88.0,4,0,0,0,0,0.0,0.0,9,9,1,0,0
98400.0,365200.0,85.0,2,1,0,31,0,0.0,1.0,12,5,1,1,1
46500.0,106900.0,59.0,15,0,0,0,0,9.0,0.0,14,3,2,0,0
33400.0,51000.0,21.0,19,0,0,0,0,7.0,0.0,8,11,1,0,0
98500.0,131200.0,85.0,6,0,0,0,1,1.0,0.0,10,9,0,0,0
115400.0,290700.0,92.0,14,0,0,0,0,0.0,7.0,0,0,0,19,0
101200.0,291000.0,87.0,7,0,0,0,0,0.0,5.0,3,13,3,0,1
73300.0,93000.0,74.0,11,0,0,0,1,1.0,6.0,16,3,0,0,0
48900.0,106200.0,60.0,420,0,0,0,1,0.0,0.0,12,4,3,0,1
55200.0,66600.0,,120,0,0,0,0,2.0,0.0,14,4,0,1,1
72300.0,196100.0,73.0,16,0,0,0,0,85.0,0.0,10,2,3,4,0
99200.0,154100.0,85.0,3,1,0,31,0,5.0,0.0,2,16,1,0,0
161800.0,270600.0,110.0,17,0,0,0,0,1.0,1.0,6,11,2,0,0
102100.0,155300.0,86.0,5,0,0,0,0,0.0,2.0,15,0,1,3,1
17500.0,18400.0,,5,0,0,0,0,1.0,0.0,6,8,3,2,1
11400.0,13000.0,,8,0,0,0,0,4.0,0.0,9,9,0,0,0
98400.0,120000.0,84.0,3,0,0,0,0,0.0,0.0,6,8,1,4,0
187000.0,428400.0,118.0,15,0,0,0,0,0.0,1.0,2,12,3,3,0
88200.0,291400.0,82.0,13,0,1,0,0,0.0,8.0,13,4,0,2,0
69300.0,198800.0,72.0,3,0,0,11,0,46.0,0.0,5,10,4,0,0
10900.0,10900.0,,4,0,0,0,0,3.0,0.0,8,10,1,0,1
195200.0,1100000.0,136.0,23,1,0,27,0,14.0,0.0,0,14,5,0,1
93600.0,2200000.0,88.0,7,0,1,0,0,44.0,0.0,7,7,5,0,1
67700.0,364700.0,71.0,3,0,0,0,0,2.0,0.0,5,9,4,1,0
74100.0,424200.0,74.0,11,0,1,0,0,33.0,10.0,8,5,5,1,1
138300.0,411800.0,104.0,5,1,0,28,0,63.0,0.0,5,14,0,0,0
8900.0,8900.0,,2,0,0,0,0,0.0,0.0,10,5,0,1,1
114300.0,4400000.0,97.0,7,0,1,0,0,91.0,0.0,11,6,2,0,1
90600.0,426200.0,81.0,3,0,0,0,0,0.0,2.0,16,0,3,0,1
44500.0,154500.0,57.0,12,0,0,0,1,5.0,6.0,12,6,1,0,1
56100.0,90400.0,64.0,11,0,0,0,1,0.0,0.0,13,4,1,1,0
15900.0,24500.0,,54,0,0,0,0,0.0,0.0,1,14,3,0,0
148400.0,6200000.0,148.0,900,1,0,61,0,0.0,1.0,3,8,2,6,0
95000.0,355100.0,84.0,2,0,0,0,1,29.0,0.0,5,11,3,0,0
89000.0,123900.0,80.0,4,0,0,0,0,0.0,2.0,7,9,3,0,1
104100.0,146100.0,87.0,6,0,0,0,0,14.0,0.0,8,10,1,0,1
73000.0,138900.0,73.0,4,0,0,0,0,0.0,0.0,10,9,0,0,1
120800.0,315300.0,98.0,59,0,0,0,0,0.0,0.0,0,13,5,1,0
89600.0,126100.0,81.0,3,0,0,0,0,21.0,9.0,4,10,5,0,1
96800.0,313700.0,85.0,3,0,0,0,1,0.0,0.0,12,6,2,0,0
99300.0,141100.0,85.0,3,1,0,25,0,0.0,0.0,10,8,1,0,0
136600.0,233200.0,100.0,2,0,0,0,0,3.0,0.0,7,6,2,4,0
129600.0,1200000.0,114.0,60,1,0,35,0,80.0,0.0,6,9,3,1,0
139400.0,211600.0,102.0,3,0,0,0,0,1.0,3.0,3,11,2,3,0
17300.0,18400.0,,5,0,0,0,0,4.0,0.0,10,7,2,0,0
101100.0,839800.0,95.0,240,0,0,9,0,0.0,0.0,4,7,2,6,1
50600.0,93100.0,62.0,10,0,0,0,0,1.0,3.0,3,16,0,0,0
58800.0,349000.0,65.0,12,0,0,0,0,2.0,12.0,8,9,3,0,1
147500.0,1100000.0,113.0,12,0,1,0,0,3.0,0.0,12,6,0,1,1
40600.0,92100.0,55.0,14,0,0,0,0,48.0,0.0,10,8,1,0,1
109100.0,577500.0,92.0,5,0,0,0,0,0.0,2.0,12,6,0,1,0
30200.0,46600.0,25.0,18,0,0,0,0,1.0,5.0,10,8,2,0,1
144200.0,3500000.0,140.0,600,0,0,0,0,1.0,0.0,6,12,1,1,1
12000.0,12000.0,,2,0,0,0,0,0.0,0.0,3,14,1,1,0
18600.0,18600.0,,10,0,0,0,0,4.0,0.0,7,6,0,6,1
45400.0,236300.0,60.0,51,1,0,56,1,0.0,0.0,6,8,0,5,1
43700.0,118000.0,58.0,30,0,0,0,1,0.0,0.0,11,6,2,0,0
44600.0,171600.0,59.0,41,0,1,0,0,0.0,5.0,4,9,6,0,0
48200.0,145200.0,61.0,11,0,0,0,0,3.0,0.0,3,13,3,0,0
7300.0,7500.0,,60,0,0,0,0,0.0,0.0,8,8,0,0,0
104700.0,390100.0,89.0,44,0,0,0,0,0.0,0.0,13,5,1,0,0
46400.0,188900.0,61.0,15,1,0,21,0,0.0,0.0,4,14,1,0,0
143900.0,303300.0,104.0,28,0,0,0,0,1.0,0.0,2,3,0,14,1
73000.0,107800.0,74.0,14,0,0,0,0,0.0,0.0,8,9,1,1,1
45500.0,90600.0,59.0,15,0,0,0,1,0.0,2.0,5,11,1,2,1
91500.0,2900000.0,87.0,6,1,0,6,0,5.0,15.0,2,9,5,3,1
110000.0,200500.0,93.0,20,0,0,0,0,18.0,0.0,6,9,3,1,0
50400.0,117400.0,62.0,10,1,0,23,0,0.0,3.0,4,13,2,0,1
74400.0,1100000.0,82.0,13,1,0,42,0,0.0,0.0,4,5,1,9,0
163400.0,244300.0,112.0,6,0,0,0,0,2.0,0.0,9,10,0,0,1
87600.0,97300.0,81.0,5,0,0,0,0,7.0,2.0,0,0,0,19,0
57700.0,351700.0,68.0,15,1,0,64,0,2.0,16.0,8,9,1,1,0
42900.0,85300.0,57.0,11,0,0,0,0,2.0,0.0,10,9,0,0,0
97300.0,172700.0,86.0,5,0,0,0,1,0.0,0.0,8,5,1,5,0
43400.0,92600.0,58.0,12,0,0,0,0,6.0,0.0,13,6,0,0,0
45300.0,88800.0,59.0,120,0,0,0,0,1.0,2.0,5,12,0,2,1
46200.0,125700.0,60.0,15,0,0,6,0,5.0,5.0,6,11,2,0,0
129600.0,3800000.0,126.0,1140,1,0,107,0,0.0,0.0,15,4,0,0,0
107600.0,522000.0,92.0,39,0,1,0,0,1.0,0.0,5,10,1,3,1
97000.0,316200.0,87.0,5,0,0,0,0,0.0,2.0,10,6,1,2,1
53400.0,85100.0,64.0,50,0,0,0,0,0.0,8.0,6,9,5,0,0
131100.0,996500.0,111.0,28,1,0,37,0,602.0,0.0,6,10,2,1,0
69900.0,266500.0,73.0,8,0,0,0,0,0.0,0.0,0,2,0,17,0
93000.0,138100.0,85.0,9,0,0,0,0,0.0,0.0,3,6,0,10,0
123000.0,519700.0,97.0,4,1,0,37,0,1.0,0.0,5,10,2,2,1
101300.0,132000.0,88.0,3,0,0,7,0,0.0,1.0,3,13,2,1,1
118700.0,158200.0,96.0,12,0,0,0,0,0.0,0.0,7,5,2,5,0
80000.0,181100.0,79.0,10,1,0,42,0,0.0,3.0,1,12,6,0,0
83900.0,106400.0,80.0,9,0,0,0,0,0.0,3.0,7,10,1,1,0
100600.0,130800.0,90.0,6,0,0,0,0,0.0,2.0,2,12,1,4,0
42900.0,103500.0,57.0,13,0,0,0,0,0.0,7.0,8,8,2,1,1
97700.0,144300.0,86.0,3,0,0,7,0,7.0,0.0,5,12,2,0,1
2700.0,3500.0,3.0,6,0,0,0,1,0.0,0.0,14,6,0,0,0
92200.0,216000.0,85.0,3,0,0,0,0,0.0,0.0,8,7,3,1,1
123000.0,1000000.0,118.0,60,0,0,0,1,3.0,9.0,7,11,1,1,0
106500.0,125900.0,90.0,2,0,0,0,0,0.0,0.0,9,9,1,0,0
42900.0,82500.0,58.0,12,0,0,0,0,0.0,1.0,13,5,1,0,0
87800.0,93700.0,82.0,7,0,0,0,0,13.0,0.0,5,8,2,4,1
97900.0,139100.0,89.0,4,0,0,0,0,4.0,0.0,6,10,3,0,1
66400.0,145800.0,72.0,11,0,0,0,0,4.0,0.0,8,8,2,1,0
106500.0,170000.0,91.0,20,0,0,0,1,3.0,3.0,19,0,0,0,0
44800.0,83100.0,59.0,10,1,0,19,0,20.0,0.0,3,12,4,0,0
149700.0,4500000.0,135.0,300,0,0,0,0,21.0,10.0,9,9,1,0,1
102700.0,2200000.0,96.0,11,1,0,64,0,0.0,0.0,4,11,5,0,1
95400.0,160600.0,86.0,2,0,0,0,0,0.0,0.0,4,14,1,0,1
96800.0,115800.0,87.0,4,0,0,0,1,0.0,1.0,9,7,1,2,1
20500.0,20500.0,,10080,0,0,0,0,0.0,0.0,6,13,0,0,0
129800.0,495500.0,102.0,60,0,0,0,0,4.0,2.0,10,9,1,0,1
82800.0,456500.0,81.0,6,0,0,0,1,0.0,3.0,6,11,1,1,1
48000.0,145300.0,62.0,120,1,0,21,0,0.0,2.0,5,13,1,0,1
117000.0,188000.0,95.0,3,0,0,0,0,1.0,0.0,10,9,0,0,1
85100.0,114500.0,80.0,2,0,0,0,0,0.0,2.0,12,4,2,1,0
5600.0,1500000.0,21.0,10,0,1,0,0,1.0,0.0,2,12,5,0,0
66700.0,85100.0,72.0,11,0,0,0,0,0.0,0.0,10,9,0,0,0
12600.0,12600.0,,120,0,0,0,0,5.0,0.0,8,8,3,0,0
14600.0,16800.0,,17,0,0,0,0,8.0,0.0,5,8,1,5,0
147400.0,302200.0,109.0,10,1,0,36,0,0.0,0.0,8,7,3,1,0
61700.0,121300.0,68.0,60,0,0,0,0,0.0,0.0,5,13,0,0,1
113000.0,156800.0,93.0,6,0,0,0,0,0.0,0.0,6,11,2,0,1
18900.0,18900.0,,10,0,0,0,0,5.0,0.0,7,12,0,0,1
140100.0,238300.0,104.0,4,0,0,0,0,0.0,0.0,3,16,0,0,0
60100.0,193100.0,68.0,10,1,0,32,0,2.0,0.0,2,9,3,5,1
132500.0,244800.0,101.0,6,0,0,0,0,1.0,0.0,5,10,3,1,0
104100.0,170800.0,90.0,5,0,0,0,0,0.0,3.0,6,9,4,0,1
91900.0,1600000.0,86.0,60,0,0,0,1,78.0,0.0,7,11,1,0,0
43600.0,66700.0,32.0,180,1,0,67,0,0.0,0.0,12,7,1,0,1
10600.0,11500.0,,60,0,0,0,0,0.0,0.0,6,11,2,0,0
77100.0,257000.0,77.0,35,0,0,0,0,3.0,4.0,13,4,2,0,0
45600.0,304700.0,61.0,12,0,0,0,0,2.0,0.0,1,1,0,17,0
93100.0,154400.0,85.0,9,0,0,0,0,4.0,0.0,6,13,0,0,0
34300.0,40400.0,,56,0,0,7,0,0.0,0.0,7,6,3,3,1
102200.0,241000.0,89.0,4,0,0,0,0,30.0,0.0,9,10,0,0,0
86300.0,539300.0,85.0,11,0,1,0,0,0.0,0.0,12,6,1,0,1
45300.0,96900.0,59.0,16,0,0,0,1,4.0,0.0,7,12,0,0,0
145200.0,4100000.0,114.0,42,0,0,0,1,2.0,3.0,0,1,0,18,0
147600.0,1200000.0,110.0,60,0,0,0,1,4.0,0.0,1,1,0,17,0
122400.0,195600.0,98.0,4,0,0,0,0,0.0,0.0,3,11,2,3,0
191200.0,952500.0,132.0,28,1,0,20,0,0.0,0.0,2,11,1,5,0
59700.0,514600.0,96.0,60,0,0,0,1,65.0,0.0,9,4,4,2,0
119400.0,138300.0,98.0,4,0,0,0,0,6.0,0.0,9,9,1,0,0
86100.0,179300.0,83.0,3,0,0,0,0,0.0,0.0,14,5,0,0,1
130400.0,1300000.0,121.0,240,0,0,0,0,0.0,0.0,8,7,3,1,1
113700.0,177700.0,95.0,3,0,0,0,0,1.0,0.0,4,6,0,9,0
42900.0,106100.0,58.0,15,0,0,0,0,0.0,1.0,4,10,1,4,0
121800.0,526700.0,100.0,16,0,0,0,0,4.0,0.0,6,12,0,1,0
42000.0,131200.0,58.0,11,0,0,16,0,0.0,0.0,8,8,3,0,1
21400.0,29000.0,,17,0,0,0,0,0.0,1.0,8,9,2,0,0
93900.0,1200000.0,86.0,8,0,0,0,0,0.0,4.0,7,5,2,5,1
158500.0,1700000.0,121.0,27,0,0,0,0,14.0,0.0,2,1,0,16,1
181800.0,484500.0,121.0,60,0,0,0,0,0.0,0.0,1,16,2,0,0
46600.0,1300000.0,61.0,42,0,0,0,0,1.0,0.0,4,4,2,10,1
129600.0,745300.0,108.0,11,0,1,0,0,0.0,0.0,5,9,6,0,0
151700.0,1100000.0,117.0,10080,0,0,9,0,0.0,0.0,9,7,2,1,0
46800.0,8200000.0,69.0,1380,0,0,0,0,0.0,0.0,10,7,0,2,1
56300.0,234100.0,67.0,7,0,0,0,0,0.0,0.0,10,6,3,0,0
71200.0,159000.0,77.0,8,0,0,12,0,1.0,0.0,7,8,5,0,0
8400.0,10500.0,,12,0,0,0,0,0.0,0.0,8,9,0,2,0
86900.0,304700.0,83.0,7,1,0,24,0,45.0,0.0,5,14,0,0,1
137700.0,5500000.0,131.0,33,1,0,42,0,31.0,0.0,3,11,5,0,0
72500.0,619000.0,80.0,8,1,0,15,0,86.0,0.0,1,12,6,0,0
114500.0,120900.0,94.0,2,1,0,53,0,0.0,3.0,6,10,1,2,1
81700.0,156200.0,80.0,5,0,0,4,0,37.0,0.0,7,11,1,0,1
39400.0,194500.0,56.0,16,1,0,9,0,46.0,0.0,9,6,4,0,0
119000.0,188100.0,96.0,2,0,0,0,0,0.0,0.0,11,8,0,0,0
104200.0,148500.0,90.0,3,0,0,17,0,1.0,3.0,3,14,2,0,0
50100.0,126300.0,62.0,11,0,0,0,0,0.0,14.0,10,9,0,0,0
138400.0,276800.0,105.0,3,0,0,0,0,0.0,0.0,3,14,2,0,0
73600.0,124300.0,75.0,2,0,0,0,0,0.0,0.0,7,10,2,0,1
48900.0,111100.0,62.0,14,0,0,15,0,1.0,0.0,5,13,0,1,1
169700.0,626800.0,121.0,60,1,0,14,0,49.0,0.0,5,12,2,0,1
9300.0,9600.0,,6,0,0,0,0,0.0,20.0,5,3,0,1,0
120900.0,155300.0,97.0,3,0,0,0,0,0.0,0.0,15,2,2,0,1
61500.0,109900.0,69.0,10,0,0,0,1,0.0,0.0,10,6,2,1,1
9200.0,10000.0,,9,0,0,0,0,0.0,0.0,7,10,1,1,0
107100.0,131500.0,92.0,4,1,0,17,0,0.0,0.0,7,9,2,1,0
85500.0,152400.0,82.0,3,0,0,0,1,18.0,0.0,7,12,0,0,1
114700.0,598400.0,100.0,46,0,0,0,0,788.0,0.0,7,11,1,0,1
125300.0,196300.0,99.0,4,0,0,18,0,0.0,0.0,8,3,0,8,1
14300.0,14900.0,,11,0,0,0,0,1.0,0.0,6,12,0,1,0
21000.0,21000.0,,21,0,0,11,0,3.0,0.0,12,6,1,0,0
99100.0,179500.0,88.0,3,0,0,9,0,52.0,1.0,7,11,1,0,0
93900.0,140700.0,85.0,4,0,0,4,0,1.0,2.0,12,6,1,0,0
77900.0,107600.0,77.0,16,0,0,0,0,1.0,0.0,13,4,2,0,1
137500.0,167300.0,103.0,3,0,0,0,0,0.0,1.0,6,8,1,4,0
96700.0,125800.0,87.0,4,0,0,0,0,1.0,0.0,1,4,0,14,0
10900.0,11100.0,,3,0,0,0,0,0.0,0.0,10,5,0,4,1
73500.0,208800.0,75.0,11,0,0,0,0,0.0,0.0,6,6,2,5,0
67400.0,179700.0,72.0,3,1,0,72,0,25.0,0.0,2,14,0,3,1
34900.0,36500.0,,16,0,0,0,1,0.0,5.0,8,5,2,4,0
75100.0,128700.0,76.0,14,0,0,0,0,29.0,0.0,4,15,0,0,1
155500.0,1100000.0,117.0,10080,0,0,9,0,0.0,0.0,10,6,2,1,0
45500.0,88200.0,61.0,19,0,0,11,0,0.0,0.0,8,2,0,9,0
47500.0,300100.0,62.0,42,0,0,0,0,76.0,0.0,15,4,0,0,0
47900.0,81000.0,62.0,11,0,0,0,0,0.0,0.0,7,10,2,0,0
81100.0,185500.0,80.0,8,1,0,18,0,4.0,0.0,2,14,3,0,1
16100.0,16600.0,,4,0,0,0,0,0.0,0.0,8,7,2,2,1
12100.0,12900.0,,4320,0,0,0,0,0.0,0.0,0,1,0,18,0
26700.0,35800.0,22.0,15,0,0,0,0,0.0,1.0,6,9,2,3,1
15900.0,26100.0,,120,0,0,0,0,0.0,0.0,11,8,0,0,0
92000.0,210600.0,85.0,2,0,0,0,0,0.0,0.0,11,9,0,0,1
77500.0,130400.0,79.0,4,0,0,0,1,0.0,0.0,14,4,1,0,0
56800.0,33500000.0,72.0,60,0,0,13,0,0.0,0.0,11,5,3,0,0
89300.0,157000.0,84.0,2,1,0,11,0,4.0,0.0,5,10,3,1,1
50500.0,106700.0,64.0,11,0,0,5,0,10.0,0.0,7,8,3,1,1
84600.0,134300.0,81.0,3,0,0,0,1,0.0,0.0,0,0,0,19,1
103700.0,849400.0,109.0,60,0,0,0,0,5.0,0.0,7,11,2,0,0
11700.0,13600.0,,2880,0,0,0,0,0.0,0.0,2,16,0,1,0
7600.0,9300.0,10.0,30240,0,0,0,0,0.0,11.0,10,8,2,0,1
93000.0,139900.0,87.0,2,1,0,12,0,0.0,0.0,2,15,2,0,1
81300.0,108000.0,79.0,2,0,0,0,0,2.0,0.0,0,1,1,17,0
145700.0,212500.0,107.0,14,0,0,0,0,174.0,0.0,10,9,0,0,1
19000.0,21400.0,,10,0,0,0,0,0.0,0.0,6,9,0,4,0
73600.0,102300.0,76.0,4,0,0,11,0,6.0,0.0,7,10,2,0,0
97000.0,111900.0,86.0,14,0,0,0,0,0.0,1.0,3,15,1,0,1
68400.0,99400.0,73.0,10,0,0,0,0,8.0,1.0,5,4,0,10,1
90700.0,139100.0,83.0,3,0,0,0,0,3.0,3.0,11,2,0,6,0
89300.0,112100.0,84.0,8,0,0,0,0,3.0,0.0,14,4,1,0,0
